NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,NU_NOTA_REDACAO,IDX
400,400,600,400,400,252291
600,600,600,600,600,252292
400,400,400,400,600,252293
400,400,600,400,600,252294
400,400,400,400,400,252295
400,400,400,400,400,252296
400,600,400,400,600,252297
600,600,600,400,600,252298
400,400,400,400,400,252299
400,600,400,400,400,252300
400,400,400,400,200,252301
400,400,600,600,800,252302
400,400,400,400,600,252303
400,600,400,400,600,252304
400,600,600,400,400,252305
400,600,400,400,600,252306
400,400,400,400,600,252307
600,600,600,600,600,252308
400,400,400,600,400,252309
400,400,400,400,400,252310
600,600,600,600,800,252311
400,600,600,600,600,252312
400,400,400,400,600,252313
600,400,400,600,600,252314
400,600,400,400,600,252315
600,600,400,600,600,252316
400,600,600,400,400,252317
400,400,400,400,600,252318
600,600,600,600,600,252319
400,400,400,400,200,252320
400,400,400,400,600,252321
400,600,400,400,400,252322
600,600,600,600,400,252323
400,400,400,400,400,252324
600,600,600,600,600,252325
600,600,400,600,800,252326
400,600,600,600,600,252327
400,400,400,600,600,252328
400,400,400,600,400,252329
400,400,400,400,400,252330
400,400,400,400,600,252331
400,600,600,600,600,252332
400,400,400,400,400,252333
600,600,600,600,800,252334
400,600,400,600,600,252335
400,400,400,400,600,252336
400,600,600,400,400,252337
400,400,400,400,200,252338
400,600,600,400,600,252339
400,400,400,600,0,252340
400,600,600,600,600,252341
400,400,400,400,400,252342
400,400,400,600,600,252343
600,600,400,600,1000,252344
400,400,400,400,200,252345
600,600,400,600,800,252346
400,600,400,400,600,252347
400,400,400,400,400,252348
400,600,400,400,400,252349
400,600,400,600,600,252350
400,400,400,600,600,252351
600,400,400,400,400,252352
400,600,600,600,800,252353
400,400,400,600,800,252354
400,600,400,400,400,252355
600,600,400,400,600,252356
400,400,400,400,400,252357
600,600,600,600,600,252358
400,400,400,400,600,252359
400,600,400,400,600,252360
400,400,400,400,400,252361
400,400,400,400,400,252362
400,600,400,400,600,252363
400,600,400,600,400,252364
600,600,600,600,800,252365
400,400,400,600,200,252366
400,600,400,400,0,252367
400,600,400,400,400,252368
400,600,400,600,400,252369
400,400,400,400,600,252370
400,400,400,400,600,252371
400,400,400,400,400,252372
400,400,400,400,400,252373
400,400,400,400,600,252374
400,600,600,600,600,252375
400,400,400,400,400,252376
600,800,600,800,600,252377
400,600,400,400,600,252378
600,600,600,600,600,252379
400,400,400,600,600,252380
400,400,400,400,600,252381
400,400,400,600,400,252382
600,600,600,800,800,252383
400,400,400,400,400,252384
600,600,600,600,600,252385
400,600,400,600,600,252386
400,600,600,800,400,252387
400,600,400,400,400,252388
400,600,600,400,600,252389
400,400,400,400,600,252390
400,600,400,400,400,252391
400,600,400,600,200,252392
400,400,400,400,600,252393
400,600,600,600,600,252394
400,600,600,400,600,252395
400,400,600,600,400,252396
600,400,400,400,400,252397
400,600,400,400,600,252398
400,400,400,400,400,252399
400,400,600,400,400,252400
400,600,600,600,600,252401
400,400,400,400,600,252402
400,400,400,400,400,252403
600,600,600,600,600,252404
600,600,600,600,600,252405
600,400,400,400,400,252406
400,600,600,600,400,252407
400,600,600,600,800,252408
400,600,400,600,800,252409
400,600,600,600,400,252410
400,400,400,400,200,252411
400,400,400,400,200,252412
400,600,400,400,600,252413
400,400,400,400,600,252414
600,600,600,400,600,252415
400,400,400,600,400,252416
400,400,400,400,400,252417
400,400,400,600,400,252418
400,400,400,400,400,252419
400,600,600,600,400,252420
400,400,400,400,400,252421
400,400,400,400,600,252422
400,600,400,400,200,252423
600,600,400,600,600,252424
400,600,600,400,0,252425
400,400,600,600,600,252426
600,600,600,600,600,252427
400,400,400,600,600,252428
400,600,400,400,600,252429
400,400,400,400,200,252430
400,600,600,600,400,252431
400,400,400,400,400,252432
400,400,600,400,400,252433
400,600,400,600,800,252434
400,400,400,400,400,252435
400,400,400,600,400,252436
400,600,600,600,600,252437
400,400,400,600,400,252438
400,400,400,400,200,252439
600,600,400,600,600,252440
400,400,400,600,400,252441
400,600,600,400,600,252442
400,600,600,600,800,252443
400,600,600,600,600,252444
400,400,400,400,600,252445
600,600,600,800,800,252446
400,400,400,600,400,252447
400,600,400,600,600,252448
400,400,400,400,600,252449
400,400,400,400,400,252450
400,600,400,400,800,252451
400,600,400,600,800,252452
400,400,400,400,600,252453
400,600,600,600,600,252454
400,400,400,600,600,252455
400,400,400,400,800,252456
600,400,400,400,400,252457
400,400,400,400,600,252458
400,400,400,600,0,252459
400,400,400,400,600,252460
400,600,600,400,600,252461
400,400,400,600,600,252462
400,600,400,400,400,252463
400,400,400,400,600,252464
400,600,400,400,400,252465
400,600,400,400,400,252466
400,400,400,400,600,252467
600,600,400,600,600,252468
400,400,400,600,600,252469
400,400,400,400,0,252470
400,600,600,600,600,252471
400,400,400,400,0,252472
400,400,400,400,400,252473
400,400,400,400,400,252474
600,600,600,800,800,252475
400,600,400,400,400,252476
600,600,600,400,600,252477
400,400,400,400,600,252478
400,600,600,600,600,252479
600,600,600,600,800,252480
400,400,600,600,600,252481
400,400,400,400,400,252482
600,800,600,600,800,252483
400,600,400,600,800,252484
600,600,600,600,600,252485
400,400,400,600,600,252486
400,400,400,600,400,252487
400,400,600,600,400,252488
400,400,400,400,400,252489
400,600,600,600,800,252490
400,400,600,600,600,252491
600,600,600,600,800,252492
400,600,400,400,600,252493
600,600,600,600,600,252494
400,400,400,400,600,252495
400,600,400,600,400,252496
400,400,400,400,400,252497
600,600,600,800,600,252498
600,600,400,400,400,252499
400,600,600,600,400,252500
600,600,400,400,400,252501
600,600,600,400,400,252502
600,600,400,400,400,252503
600,600,600,600,600,252504
600,800,600,800,600,252505
400,600,600,600,600,252506
600,600,600,800,800,252507
400,600,400,600,600,252508
400,400,400,400,400,252509
400,400,400,400,200,252510
400,600,600,600,400,252511
600,600,600,600,800,252512
400,400,400,600,400,252513
400,400,400,400,600,252514
400,600,400,400,800,252515
400,400,400,400,600,252516
400,600,400,400,600,252517
400,400,400,400,400,252518
600,600,600,600,800,252519
400,400,400,400,400,252520
600,400,600,600,400,252521
600,400,600,600,400,252522
400,600,600,600,400,252523
400,600,400,600,600,252524
400,400,400,400,400,252525
400,600,600,600,800,252526
400,400,400,400,0,252527
400,400,400,400,400,252528
600,600,600,600,800,252529
400,600,600,600,600,252530
600,600,600,600,800,252531
600,400,400,600,600,252532
400,600,400,400,600,252533
600,600,600,800,800,252534
600,600,600,600,400,252535
400,600,400,400,600,252536
600,600,600,600,600,252537
400,600,400,400,600,252538
400,400,600,400,600,252539
400,600,400,400,600,252540
600,600,400,600,600,252541
600,600,400,400,400,252542
600,600,600,600,600,252543
400,400,600,400,400,252544
400,400,400,600,400,252545
400,600,600,600,400,252546
600,600,600,600,1000,252547
600,800,600,800,1000,252548
400,400,400,600,400,252549
400,600,400,400,400,252550
400,600,600,600,600,252551
400,600,400,600,600,252552
400,400,400,600,600,252553
400,400,400,400,600,252554
400,400,400,400,400,252555
400,400,600,400,400,252556
400,400,400,400,400,252557
600,400,400,400,400,252558
400,600,400,600,400,252559
600,600,600,600,600,252560
400,600,600,600,600,252561
600,600,600,600,600,252562
400,600,600,600,600,252563
400,600,400,600,400,252564
400,600,400,600,600,252565
400,400,400,600,400,252566
400,600,600,400,400,252567
400,400,400,400,200,252568
400,400,400,600,400,252569
600,600,600,600,600,252570
400,400,400,400,400,252571
600,600,600,600,400,252572
400,400,400,400,400,252573
400,400,400,400,200,252574
400,600,600,400,400,252575
600,600,400,400,600,252576
400,600,400,400,400,252577
400,400,400,400,200,252578
400,600,600,400,600,252579
600,600,600,600,600,252580
400,400,400,400,600,252581
400,400,400,400,600,252582
600,600,600,600,600,252583
400,600,400,400,400,252584
400,400,400,400,600,252585
600,600,600,600,800,252586
400,400,400,400,600,252587
400,400,400,400,200,252588
400,600,400,400,600,252589
600,600,600,600,400,252590
400,400,400,400,400,252591
400,400,600,600,600,252592
400,400,400,600,600,252593
400,600,600,400,600,252594
400,400,400,400,400,252595
600,400,400,400,200,252596
600,600,600,600,600,252597
400,400,400,400,0,252598
400,400,400,400,400,252599
600,600,600,800,400,252600
800,800,600,600,800,252601
400,600,600,600,400,252602
400,400,600,400,800,252603
400,400,400,600,400,252604
400,400,400,400,400,252605
400,600,400,600,400,252606
400,400,400,400,200,252607
600,800,600,800,800,252608
600,600,600,600,600,252609
400,400,400,600,400,252610
600,600,600,600,600,252611
400,400,400,400,400,252612
400,400,400,600,0,252613
400,600,600,600,800,252614
600,800,600,600,600,252615
400,600,600,600,400,252616
400,400,400,400,400,252617
400,600,400,400,600,252618
400,400,400,600,200,252619
400,600,400,600,400,252620
400,400,600,600,400,252621
400,400,400,400,600,252622
400,400,400,400,200,252623
400,600,600,600,600,252624
600,600,600,600,400,252625
400,600,600,600,600,252626
600,600,600,600,600,252627
400,400,400,400,400,252628
400,400,400,400,200,252629
400,400,400,400,400,252630
400,600,400,600,600,252631
400,600,600,600,600,252632
600,600,600,600,800,252633
400,400,400,600,400,252634
400,400,400,400,400,252635
400,400,400,400,200,252636
600,800,600,800,800,252637
600,600,600,800,600,252638
600,600,600,600,600,252639
400,400,400,400,200,252640
600,600,600,600,600,252641
400,600,400,600,600,252642
400,400,400,400,400,252643
400,400,600,600,600,252644
400,600,600,600,600,252645
400,400,400,400,400,252646
400,600,400,400,600,252647
400,400,600,600,400,252648
400,400,400,400,400,252649
600,600,600,600,600,252650
400,600,400,400,200,252651
400,600,600,600,800,252652
600,600,600,600,600,252653
400,600,600,400,600,252654
400,400,400,400,600,252655
600,600,600,600,600,252656
600,600,600,600,800,252657
600,600,600,600,600,252658
400,400,400,400,600,252659
600,600,600,600,600,252660
400,600,400,400,600,252661
400,600,600,600,400,252662
400,400,400,400,0,252663
600,600,600,800,400,252664
400,600,400,800,600,252665
600,600,600,600,800,252666
400,600,400,600,400,252667
600,600,400,600,600,252668
400,600,400,400,600,252669
400,400,400,600,400,252670
400,600,600,400,200,252671
400,600,600,600,400,252672
400,400,400,600,600,252673
400,600,400,400,600,252674
400,400,400,400,400,252675
400,600,400,600,600,252676
600,600,600,600,800,252677
400,600,400,400,600,252678
400,600,600,600,400,252679
600,600,600,600,600,252680
400,600,400,600,600,252681
600,600,600,600,600,252682
600,600,600,800,600,252683
600,600,600,600,800,252684
600,600,600,600,400,252685
400,600,400,600,600,252686
400,400,400,400,600,252687
600,600,600,800,800,252688
400,400,400,400,400,252689
600,400,600,400,400,252690
600,600,600,600,800,252691
400,400,400,400,600,252692
400,400,400,400,400,252693
400,400,400,400,600,252694
600,600,600,600,800,252695
400,400,400,400,600,252696
600,600,600,600,800,252697
600,600,400,600,600,252698
600,600,600,600,800,252699
400,600,400,400,400,252700
600,600,400,600,600,252701
400,600,600,400,400,252702
400,400,400,600,400,252703
400,600,400,400,400,252704
400,600,400,600,400,252705
600,400,600,400,600,252706
400,600,600,600,600,252707
400,400,400,600,600,252708
600,600,600,600,800,252709
400,600,400,400,400,252710
400,400,400,400,600,252711
400,600,400,400,0,252712
400,400,400,400,600,252713
400,600,600,600,600,252714
600,600,600,600,600,252715
400,400,400,400,600,252716
400,600,600,600,600,252717
400,400,400,400,400,252718
400,400,400,400,400,252719
400,600,400,400,400,252720
400,400,600,600,600,252721
400,400,400,400,800,252722
600,600,600,600,800,252723
400,400,400,400,400,252724
400,600,600,600,600,252725
400,600,400,400,400,252726
400,400,400,600,400,252727
400,400,600,600,400,252728
600,600,600,600,600,252729
400,400,400,400,200,252730
600,600,400,600,600,252731
600,600,600,600,600,252732
400,600,600,600,400,252733
600,600,600,400,600,252734
400,400,600,600,400,252735
400,600,600,600,800,252736
400,600,400,600,400,252737
400,400,400,600,400,252738
400,400,400,400,600,252739
400,600,600,600,600,252740
400,400,400,400,200,252741
400,600,600,600,600,252742
400,400,600,400,600,252743
400,600,400,600,600,252744
600,600,600,800,600,252745
400,400,400,400,400,252746
600,600,600,600,400,252747
400,600,400,400,600,252748
400,400,400,400,600,252749
400,600,600,400,600,252750
400,600,600,600,400,252751
400,400,400,600,600,252752
400,400,400,400,600,252753
600,600,600,400,600,252754
400,400,400,400,400,252755
400,400,400,600,400,252756
400,400,400,400,400,252757
400,400,400,600,600,252758
400,400,400,400,600,252759
400,600,400,400,400,252760
400,400,400,400,200,252761
400,400,400,400,600,252762
400,600,400,400,200,252763
400,600,600,400,400,252764
400,400,400,400,600,252765
400,400,400,400,400,252766
400,400,400,400,400,252767
400,400,600,600,400,252768
400,400,400,400,400,252769
400,400,400,600,400,252770
600,600,600,800,800,252771
400,400,400,600,600,252772
400,400,400,600,600,252773
600,600,400,800,600,252774
600,600,600,600,800,252775
600,400,400,400,400,252776
400,600,400,600,600,252777
400,400,600,400,400,252778
400,400,400,400,400,252779
400,400,400,600,400,252780
600,400,400,400,600,252781
400,400,400,600,600,252782
400,600,600,400,600,252783
400,600,400,400,0,252784
600,600,600,600,600,252785
400,400,400,400,600,252786
400,600,600,600,800,252787
600,600,600,400,400,252788
600,600,400,600,600,252789
400,400,400,400,400,252790
400,600,600,600,400,252791
400,400,400,400,400,252792
600,600,400,400,600,252793
400,400,400,400,400,252794
600,600,600,600,600,252795
400,600,400,600,400,252796
400,400,400,400,400,252797
400,400,400,600,400,252798
400,400,400,400,0,252799
400,400,400,400,800,252800
400,400,400,600,600,252801
600,600,600,600,600,252802
600,600,600,600,600,252803
600,400,400,400,600,252804
400,400,400,400,400,252805
600,600,600,400,600,252806
600,800,600,800,800,252807
400,600,600,400,800,252808
400,600,600,400,600,252809
400,400,400,400,400,252810
400,400,400,400,200,252811
400,400,600,600,400,252812
600,600,600,400,600,252813
400,400,400,400,200,252814
400,400,400,400,200,252815
400,400,400,400,400,252816
400,600,600,400,400,252817
600,600,600,600,800,252818
400,400,400,400,400,252819
400,600,600,600,600,252820
400,400,400,600,600,252821
600,800,800,600,1000,252822
400,600,400,600,400,252823
400,400,400,600,400,252824
400,400,400,400,400,252825
400,400,400,400,600,252826
600,600,600,600,600,252827
600,600,600,600,600,252828
400,600,400,400,600,252829
400,400,400,600,600,252830
400,600,400,400,600,252831
600,600,600,800,600,252832
400,600,600,600,600,252833
400,400,600,600,600,252834
600,600,600,400,600,252835
600,600,400,600,200,252836
400,400,400,600,400,252837
600,600,600,600,600,252838
400,400,400,400,400,252839
400,400,400,400,200,252840
400,600,600,400,600,252841
400,600,400,600,200,252842
400,400,400,600,600,252843
600,800,600,800,1000,252844
400,600,600,400,800,252845
600,400,400,400,400,252846
400,600,600,400,600,252847
400,400,400,400,600,252848
400,600,600,600,600,252849
400,600,600,600,400,252850
400,600,600,400,400,252851
400,600,400,600,600,252852
400,600,400,400,600,252853
600,600,600,600,600,252854
600,600,600,600,800,252855
400,600,600,400,600,252856
400,600,400,800,400,252857
400,400,400,600,400,252858
600,600,400,600,400,252859
600,400,400,600,400,252860
400,600,600,600,800,252861
400,400,400,400,400,252862
400,600,600,600,800,252863
400,400,400,400,400,252864
600,600,400,600,600,252865
400,600,400,400,400,252866
400,400,400,600,800,252867
600,600,600,800,600,252868
400,600,400,600,600,252869
400,400,400,400,600,252870
400,600,600,600,400,252871
400,400,400,400,600,252872
400,400,400,400,400,252873
400,400,400,400,600,252874
400,600,600,600,400,252875
400,400,400,400,600,252876
600,600,600,800,800,252877
600,600,600,600,600,252878
600,600,600,600,800,252879
400,400,400,400,400,252880
400,600,600,400,400,252881
600,800,800,600,600,252882
400,400,400,400,200,252883
600,600,600,600,600,252884
400,400,400,400,400,252885
400,600,400,400,600,252886
400,400,400,400,600,252887
