UF_RESIDENCIA,IDADE,TP_SEXO,ST_CONCLUSAO,ANO_CONCLUIU,TP_ESCOLA,TP_ESTADO_CIVIL,TP_COR_RACA,IDX
25,17,1,2,0,1,0,1,150692
13,17,0,2,0,1,0,3,150693
6,44,1,1,2004,0,0,1,150694
6,17,1,3,0,0,0,3,150695
19,17,0,2,0,1,0,2,150696
25,16,0,3,0,0,0,2,150697
5,18,0,1,2012,0,0,2,150698
14,55,0,2,0,1,2,3,150699
4,25,1,1,2005,0,1,3,150700
6,23,0,1,2007,0,0,1,150701
5,18,1,2,0,2,0,2,150702
21,20,0,2,0,1,0,1,150703
13,19,1,2,0,1,0,3,150704
21,28,1,1,2004,0,1,1,150705
14,17,1,3,0,0,0,3,150706
13,24,1,1,2008,0,0,1,150707
5,19,1,1,2011,0,0,2,150708
6,18,1,3,0,0,0,3,150709
19,18,0,3,0,0,0,2,150710
10,17,1,3,0,0,0,3,150711
5,25,0,1,2006,0,1,2,150712
5,17,0,3,0,0,0,3,150713
25,21,0,1,2010,0,1,3,150714
6,16,0,3,0,0,0,3,150715
21,20,0,3,0,0,0,0,150716
5,16,0,3,0,0,0,3,150717
15,30,1,2,0,1,1,3,150718
5,18,0,2,0,1,0,2,150719
16,37,1,1,2004,0,0,1,150720
6,22,0,1,2009,0,0,3,150721
25,22,0,1,2012,0,2,3,150722
13,17,0,2,0,1,0,2,150723
25,20,0,1,2010,0,0,3,150724
11,15,1,3,0,0,0,1,150725
14,18,1,1,2012,0,0,3,150726
19,17,0,2,0,2,0,1,150727
14,19,0,1,2012,0,0,1,150728
25,17,1,3,0,0,0,1,150729
25,24,0,1,2006,0,0,1,150730
13,16,0,3,0,0,0,1,150731
6,18,0,3,0,0,0,3,150732
25,18,1,2,0,2,0,4,150733
17,16,0,3,0,0,0,3,150734
10,17,0,2,0,1,0,1,150735
19,19,0,1,2011,0,0,3,150736
5,20,0,2,0,1,0,3,150737
16,35,0,4,0,0,0,1,150738
16,18,0,2,0,1,0,3,150739
25,17,0,2,0,2,0,1,150740
25,23,0,1,2007,0,0,3,150741
5,18,1,2,0,1,0,1,150742
25,16,0,3,0,0,0,1,150743
16,31,0,2,0,1,1,3,150744
16,16,0,3,0,0,0,3,150745
16,16,0,3,0,0,0,1,150746
6,20,1,3,0,0,0,3,150747
5,20,0,2,0,1,0,2,150748
9,18,0,1,2012,0,0,3,150749
15,17,0,3,0,0,0,3,150750
13,17,0,2,0,1,0,3,150751
5,24,1,1,2012,0,0,1,150752
12,20,0,1,2010,0,0,1,150753
25,17,0,2,0,1,0,1,150754
13,16,1,3,0,0,0,3,150755
5,20,1,1,2012,0,0,4,150756
25,18,1,2,0,1,0,2,150757
19,23,1,1,2008,0,0,2,150758
25,27,0,1,2004,0,0,3,150759
11,17,0,2,0,2,0,1,150760
25,17,1,2,0,1,0,4,150761
17,20,1,1,2010,0,0,3,150762
8,19,0,1,2011,0,0,3,150763
15,39,0,4,0,0,1,1,150764
16,17,1,2,0,1,0,1,150765
27,25,0,1,2008,0,1,3,150766
2,19,0,3,0,0,0,2,150767
25,21,1,1,2012,0,0,1,150768
24,19,0,1,2011,0,0,1,150769
9,30,0,1,2004,0,1,3,150770
19,17,1,2,0,1,0,3,150771
13,21,1,1,2012,0,0,1,150772
25,19,1,1,2011,0,0,1,150773
24,18,1,2,0,1,0,1,150774
25,19,0,1,2012,0,0,1,150775
25,20,1,1,2010,0,0,1,150776
25,18,1,2,0,1,0,2,150777
11,22,0,1,2011,0,0,1,150778
14,16,1,3,0,0,0,2,150779
19,30,0,1,2004,0,1,1,150780
13,17,0,2,0,1,0,3,150781
8,19,1,2,0,1,0,2,150782
19,18,1,1,2012,0,0,1,150783
19,21,0,1,2011,0,0,4,150784
5,20,0,1,2011,0,0,2,150785
25,21,1,1,2010,0,0,2,150786
25,18,0,2,0,2,0,1,150787
13,17,0,4,0,0,0,2,150788
13,24,1,1,2007,0,0,1,150789
12,34,0,1,2005,0,1,3,150790
2,20,0,1,2009,0,0,3,150791
14,44,0,1,2004,0,0,3,150792
13,39,1,4,0,0,1,1,150793
25,25,1,1,2006,0,0,2,150794
5,19,1,1,2012,0,0,2,150795
6,18,1,2,0,1,0,3,150796
25,17,1,3,0,0,0,1,150797
13,17,0,3,0,0,0,1,150798
4,29,0,1,2010,0,0,3,150799
24,16,0,3,0,0,0,1,150800
25,17,0,1,2012,0,0,1,150801
13,16,0,3,0,0,0,3,150802
6,15,0,3,0,0,0,3,150803
4,16,0,3,0,0,0,3,150804
25,19,1,1,2011,0,0,1,150805
17,15,1,3,0,0,0,3,150806
2,27,0,1,2005,0,1,1,150807
15,21,0,1,2010,0,0,3,150808
16,21,1,1,2009,0,0,1,150809
8,18,0,3,0,0,0,1,150810
8,21,1,1,2009,0,0,3,150811
4,18,0,2,0,2,0,3,150812
26,33,1,1,2004,0,1,2,150813
13,47,1,4,0,0,1,1,150814
25,20,1,1,2010,0,0,1,150815
25,22,1,1,2010,0,1,1,150816
19,42,1,1,2004,0,1,3,150817
10,17,0,2,0,2,0,4,150818
17,25,0,1,2005,0,0,3,150819
21,17,0,2,0,1,0,1,150820
19,19,0,2,0,1,0,1,150821
13,15,0,3,0,0,0,2,150822
5,17,1,3,0,0,0,0,150823
25,18,1,2,0,1,0,2,150824
5,18,0,2,0,1,0,3,150825
24,17,1,2,0,1,0,1,150826
23,17,0,2,0,1,0,3,150827
10,18,0,2,0,1,0,3,150828
25,16,1,3,0,0,0,2,150829
5,17,1,2,0,2,0,2,150830
25,18,1,2,0,1,0,1,150831
6,17,1,3,0,0,0,3,150832
5,39,0,1,2004,0,0,3,150833
18,17,0,2,0,1,0,3,150834
12,25,0,1,2006,0,0,3,150835
21,19,1,4,0,0,0,1,150836
19,19,1,1,2012,0,0,1,150837
4,23,1,1,2008,0,0,2,150838
25,18,1,2,0,1,1,2,150839
9,17,1,2,0,1,0,3,150840
13,16,0,3,0,0,0,1,150841
18,19,0,1,2012,0,0,1,150842
6,16,0,3,0,0,0,3,150843
15,21,0,1,2011,0,0,1,150844
17,15,0,3,0,0,0,1,150845
20,19,0,2,0,1,0,1,150846
5,20,1,4,0,0,0,2,150847
26,26,0,1,2005,0,0,3,150848
7,24,0,1,2005,0,0,0,150849
16,28,1,4,0,0,0,1,150850
5,19,0,1,2011,0,0,3,150851
4,18,0,2,0,1,0,1,150852
14,17,1,2,0,1,0,1,150853
6,18,1,3,0,0,0,3,150854
2,16,1,3,0,0,0,2,150855
4,27,1,1,2004,0,0,3,150856
13,20,1,1,2012,0,0,3,150857
5,16,0,2,0,1,0,2,150858
6,17,0,2,0,2,0,3,150859
5,42,1,1,2004,0,1,2,150860
19,22,0,1,2010,0,0,3,150861
24,17,1,2,0,1,0,3,150862
21,17,0,2,0,1,0,1,150863
5,24,0,2,0,1,0,3,150864
6,17,0,3,0,0,0,3,150865
2,17,1,2,0,1,0,3,150866
19,16,1,3,0,0,0,3,150867
11,18,0,2,0,1,0,3,150868
17,16,0,3,0,0,0,3,150869
14,18,0,1,2012,0,2,3,150870
11,34,1,2,0,1,0,1,150871
7,27,0,1,2004,0,0,1,150872
25,18,0,2,0,2,0,1,150873
6,18,0,2,0,2,0,1,150874
19,20,1,1,2011,0,0,4,150875
21,20,1,1,2011,0,0,1,150876
10,17,0,2,0,1,0,3,150877
25,19,0,1,2011,0,0,4,150878
25,21,1,1,2009,0,0,1,150879
25,18,0,2,0,1,0,3,150880
12,15,0,3,0,0,0,2,150881
8,17,0,2,0,1,0,2,150882
9,17,0,2,0,1,0,0,150883
5,21,1,1,2010,0,0,2,150884
15,19,0,1,2012,0,0,2,150885
15,17,0,2,0,1,0,1,150886
5,26,1,1,2004,0,0,2,150887
25,17,1,3,0,0,0,1,150888
25,44,1,4,0,0,2,2,150889
15,32,0,4,0,0,1,3,150890
18,34,0,1,2010,0,0,3,150891
20,23,1,1,2007,0,0,3,150892
6,25,0,1,2007,0,0,3,150893
25,24,1,1,2008,0,0,1,150894
26,27,1,1,2005,0,1,2,150895
6,18,0,2,0,2,0,1,150896
6,16,0,3,0,0,0,3,150897
17,27,1,1,2006,0,0,1,150898
21,16,0,3,0,0,0,1,150899
15,31,0,1,2011,0,0,1,150900
25,27,0,1,2006,0,0,1,150901
25,21,0,1,2010,0,0,1,150902
17,16,1,4,0,0,0,2,150903
25,17,0,2,0,1,0,3,150904
25,15,0,3,0,0,0,1,150905
6,17,1,3,0,0,0,3,150906
6,16,0,3,0,0,0,1,150907
17,46,1,1,2004,0,0,2,150908
25,19,1,1,2012,0,0,3,150909
8,17,0,2,0,2,0,1,150910
24,51,0,1,2011,0,2,1,150911
21,34,0,1,2008,0,0,1,150912
14,16,0,3,0,0,0,1,150913
14,20,1,1,2011,0,0,3,150914
11,15,0,3,0,0,0,1,150915
4,19,1,1,2012,0,0,3,150916
14,17,0,2,0,1,0,3,150917
19,35,1,1,2004,0,1,3,150918
13,14,1,4,0,0,0,1,150919
15,16,0,3,0,0,0,3,150920
25,16,0,2,0,1,0,1,150921
26,17,1,1,2012,0,0,1,150922
22,16,0,2,0,1,0,1,150923
12,26,0,1,2012,0,0,3,150924
21,17,0,2,0,1,0,1,150925
6,33,1,1,2004,0,0,3,150926
25,17,0,2,0,2,0,1,150927
16,17,1,2,0,1,0,1,150928
25,19,1,1,2012,0,0,1,150929
11,17,1,3,0,0,0,3,150930
20,18,1,1,2012,0,0,3,150931
16,17,1,2,0,1,0,1,150932
6,21,1,1,2011,0,0,1,150933
17,18,0,1,2011,0,0,3,150934
13,18,0,2,0,1,0,1,150935
13,16,0,3,0,0,0,3,150936
10,18,0,2,0,1,0,3,150937
21,19,1,1,2012,0,0,2,150938
26,16,1,3,0,0,0,4,150939
13,22,1,1,2008,0,0,3,150940
5,19,0,1,2011,0,0,1,150941
25,17,0,2,0,1,0,3,150942
13,16,0,3,0,0,0,1,150943
6,17,1,3,0,0,0,3,150944
12,18,1,4,0,0,0,3,150945
10,16,0,3,0,0,0,3,150946
6,18,1,1,2012,0,0,1,150947
5,17,0,2,0,1,0,1,150948
19,27,1,1,2004,0,0,1,150949
13,18,1,2,0,1,0,1,150950
13,17,0,2,0,1,0,1,150951
2,21,1,1,2009,0,0,3,150952
9,23,1,1,2012,0,0,3,150953
6,17,1,3,0,0,0,3,150954
15,19,0,2,0,1,0,3,150955
16,23,0,1,2012,0,0,1,150956
19,18,0,1,2011,0,0,3,150957
14,16,0,3,0,0,0,3,150958
24,16,0,3,0,0,0,1,150959
6,24,0,1,2008,0,0,1,150960
24,17,0,2,0,1,0,1,150961
16,17,0,2,0,1,0,1,150962
19,16,0,3,0,0,0,1,150963
8,17,0,1,2012,0,0,1,150964
19,17,0,2,0,2,0,3,150965
4,15,0,3,0,0,0,1,150966
16,19,0,1,2011,0,0,1,150967
13,16,1,3,0,0,0,1,150968
6,25,0,3,0,0,0,3,150969
19,18,1,2,0,1,0,0,150970
9,17,1,2,0,1,0,3,150971
9,16,0,3,0,0,0,1,150972
25,16,0,3,0,0,1,1,150973
18,25,0,1,2007,0,1,2,150974
17,17,1,2,0,1,0,3,150975
25,17,1,2,0,1,0,1,150976
6,26,0,3,0,0,1,3,150977
16,18,0,1,2012,0,0,1,150978
25,20,1,1,2010,0,0,2,150979
25,15,1,3,0,0,0,1,150980
11,30,0,1,2009,0,1,3,150981
13,31,0,1,2004,0,0,2,150982
20,18,0,1,2011,0,0,3,150983
15,17,1,3,0,0,0,3,150984
19,20,1,1,2012,0,0,4,150985
9,17,0,3,0,0,0,3,150986
19,43,0,1,2006,0,0,3,150987
4,18,0,1,2012,0,0,3,150988
25,37,0,1,2004,0,1,2,150989
25,18,0,3,0,0,0,1,150990
17,18,0,2,0,1,0,3,150991
6,19,1,2,0,1,0,5,150992
19,19,1,2,0,1,0,1,150993
10,22,0,1,2010,0,0,1,150994
10,15,0,3,0,0,0,1,150995
16,24,0,1,2007,0,1,1,150996
25,17,1,1,2012,0,0,1,150997
18,18,1,3,0,0,0,3,150998
25,17,0,2,0,2,0,1,150999
24,16,0,3,0,0,0,1,151000
16,28,1,1,2005,0,0,2,151001
8,18,0,1,2011,0,0,3,151002
4,19,0,2,0,1,0,3,151003
11,37,1,1,2004,0,0,2,151004
6,18,1,3,0,0,0,2,151005
2,20,1,1,2010,0,0,1,151006
5,15,1,3,0,0,0,3,151007
18,20,0,1,2010,0,0,2,151008
6,38,1,1,2004,0,1,3,151009
13,16,0,3,0,0,0,1,151010
2,17,0,2,0,1,0,3,151011
11,52,0,4,0,0,1,1,151012
6,15,1,3,0,0,0,1,151013
25,17,1,3,0,0,0,1,151014
10,16,0,3,0,0,0,0,151015
21,51,1,1,2004,0,1,1,151016
19,24,1,1,2012,0,0,1,151017
14,33,1,1,2004,0,0,3,151018
13,19,1,4,0,0,0,3,151019
24,26,1,1,2005,0,0,1,151020
16,16,1,2,0,1,0,1,151021
13,19,0,2,0,1,0,3,151022
4,21,0,1,2010,0,0,3,151023
14,22,0,4,0,0,0,3,151024
20,41,0,2,0,1,0,3,151025
10,32,0,1,2004,0,1,1,151026
16,28,0,4,0,0,1,1,151027
22,17,1,2,0,1,0,3,151028
25,18,0,2,0,1,0,1,151029
19,26,0,1,2007,0,1,2,151030
19,19,0,2,0,1,0,1,151031
6,16,0,3,0,0,0,3,151032
19,16,0,3,0,0,0,1,151033
22,27,0,1,2006,0,0,3,151034
13,19,0,2,0,1,0,3,151035
19,20,0,4,0,0,0,3,151036
16,18,0,1,2012,0,0,1,151037
16,26,1,1,2005,0,0,1,151038
15,25,0,1,2006,0,0,3,151039
5,15,0,3,0,0,0,3,151040
11,18,1,1,2011,0,0,3,151041
4,16,1,2,0,1,0,4,151042
9,22,1,1,2008,0,0,1,151043
25,20,1,1,2010,0,0,3,151044
21,18,0,3,0,0,0,1,151045
5,16,1,2,0,2,0,3,151046
25,17,1,2,0,2,0,1,151047
4,17,0,2,0,1,0,0,151048
17,15,0,3,0,0,0,1,151049
6,19,0,3,0,0,0,3,151050
13,37,1,1,2008,0,2,1,151051
25,17,0,2,0,1,0,1,151052
5,32,1,1,2011,0,0,1,151053
13,19,1,1,2012,0,0,3,151054
16,21,1,2,0,1,0,1,151055
2,54,1,1,2004,0,1,3,151056
13,18,1,1,2012,0,0,3,151057
4,34,0,1,2006,0,0,3,151058
25,19,1,1,2011,0,0,3,151059
25,16,0,3,0,0,0,3,151060
6,16,0,3,0,0,0,3,151061
18,18,1,3,0,0,0,3,151062
20,15,0,3,0,0,0,1,151063
10,35,0,1,2004,0,0,3,151064
14,33,1,1,2004,0,1,3,151065
18,24,0,1,2007,0,0,3,151066
6,16,0,3,0,0,0,3,151067
21,26,1,1,2007,0,0,1,151068
13,20,1,1,2010,0,0,1,151069
9,15,0,3,0,0,0,1,151070
25,18,1,1,2012,0,0,3,151071
6,16,0,3,0,0,0,3,151072
12,15,1,4,0,0,0,1,151073
25,23,1,1,2010,0,0,1,151074
25,20,0,1,2012,0,0,1,151075
14,20,1,2,0,1,0,3,151076
15,28,0,1,2006,0,1,3,151077
10,21,0,2,0,1,0,3,151078
25,16,0,3,0,0,0,1,151079
16,17,0,3,0,0,0,3,151080
18,20,1,2,0,1,0,3,151081
12,18,1,2,0,1,0,3,151082
25,33,0,1,2004,0,0,1,151083
26,16,0,3,0,0,0,3,151084
17,25,1,1,2005,0,0,3,151085
13,17,0,2,0,1,0,3,151086
18,20,0,1,2012,0,0,2,151087
6,17,0,3,0,0,0,4,151088
25,17,1,2,0,1,0,1,151089
17,29,1,1,2004,0,1,3,151090
9,25,1,4,0,0,0,1,151091
25,17,0,2,0,1,0,1,151092
14,21,1,2,0,1,0,2,151093
7,33,0,1,2004,0,0,3,151094
6,19,1,3,0,0,0,0,151095
25,16,0,3,0,0,0,1,151096
16,24,0,4,0,0,0,1,151097
20,29,0,1,2004,0,0,3,151098
13,16,1,3,0,0,0,1,151099
18,23,1,1,2008,0,0,3,151100
17,18,1,1,2011,0,0,3,151101
10,25,0,1,2006,0,1,2,151102
25,17,0,2,0,1,0,1,151103
6,18,0,4,0,0,0,3,151104
10,22,0,1,2012,0,0,3,151105
7,22,1,1,2011,0,0,1,151106
25,18,0,2,0,1,1,1,151107
4,18,0,1,2012,0,0,3,151108
25,18,1,1,2012,0,0,1,151109
13,18,0,2,0,1,0,3,151110
12,34,0,1,2004,0,0,3,151111
9,18,1,2,0,1,0,1,151112
19,18,0,1,2012,0,0,2,151113
10,16,1,3,0,0,0,3,151114
21,42,0,1,2004,0,2,3,151115
5,16,0,2,0,1,0,1,151116
19,43,0,1,2004,0,1,1,151117
17,18,0,2,0,1,0,1,151118
10,21,0,1,2009,0,0,3,151119
16,21,1,1,2009,0,0,1,151120
5,19,1,1,2011,0,0,2,151121
16,47,1,1,2004,0,2,1,151122
16,18,0,1,2011,0,0,1,151123
16,18,1,1,2011,0,0,1,151124
7,20,1,1,2012,0,0,3,151125
6,19,1,1,2012,0,0,1,151126
5,23,0,1,2007,0,0,3,151127
13,16,1,3,0,0,0,2,151128
19,21,1,1,2011,0,0,1,151129
25,17,0,2,0,2,0,3,151130
6,16,1,3,0,0,0,3,151131
22,18,0,2,0,1,0,3,151132
2,20,0,2,0,1,0,3,151133
13,17,1,3,0,0,0,1,151134
6,25,1,1,2006,0,0,3,151135
6,18,1,3,0,0,0,3,151136
25,38,0,1,2006,0,1,1,151137
8,17,1,2,0,1,0,1,151138
5,18,0,2,0,1,0,3,151139
21,16,1,3,0,0,0,1,151140
25,16,1,3,0,0,0,1,151141
26,18,0,2,0,1,0,3,151142
17,33,1,1,2004,0,1,3,151143
15,16,0,3,0,0,0,3,151144
6,22,1,1,2008,0,0,3,151145
14,22,0,1,2011,0,0,2,151146
6,16,0,3,0,0,0,3,151147
10,21,1,1,2011,0,0,0,151148
25,16,0,3,0,0,0,1,151149
25,34,1,1,2004,0,1,1,151150
14,20,0,1,2011,0,0,3,151151
18,36,0,1,2004,0,0,3,151152
19,18,1,2,0,1,0,1,151153
6,20,1,1,2012,0,0,3,151154
6,18,1,2,0,2,0,3,151155
16,17,1,2,0,1,0,1,151156
21,57,1,4,0,0,2,1,151157
25,15,0,3,0,0,0,3,151158
6,16,0,3,0,0,0,3,151159
2,27,0,1,2006,0,0,1,151160
2,18,0,1,2012,0,0,3,151161
19,18,1,2,0,1,0,3,151162
5,17,1,2,0,1,0,2,151163
19,27,0,1,2004,0,0,2,151164
25,17,0,3,0,0,0,1,151165
25,17,0,3,0,0,0,1,151166
6,18,1,1,2012,0,0,3,151167
21,17,0,1,2012,0,0,2,151168
8,28,1,1,2004,0,1,3,151169
17,18,1,2,0,2,0,1,151170
13,28,1,1,2011,0,1,1,151171
5,21,0,1,2009,0,0,3,151172
25,20,1,1,2010,0,0,1,151173
19,17,0,2,0,1,0,2,151174
17,19,1,2,0,1,0,3,151175
16,17,0,2,0,1,0,1,151176
20,26,1,1,2007,0,0,2,151177
15,18,0,2,0,1,0,3,151178
25,16,0,3,0,0,0,3,151179
18,22,0,1,2010,0,0,3,151180
19,17,0,2,0,1,0,1,151181
10,24,1,1,2006,0,0,2,151182
5,16,0,3,0,0,0,2,151183
9,22,1,2,0,1,0,1,151184
14,24,0,1,2011,0,0,3,151185
25,34,0,1,2004,0,0,3,151186
15,55,1,1,2004,0,1,3,151187
17,19,0,1,2012,0,0,1,151188
11,36,1,1,2004,0,0,3,151189
4,36,0,1,2004,0,0,3,151190
8,26,0,1,2004,0,0,1,151191
14,36,1,1,2004,0,0,2,151192
11,26,1,4,0,0,1,3,151193
25,19,1,1,2012,0,0,4,151194
17,16,0,3,0,0,0,3,151195
16,19,1,3,0,0,0,2,151196
5,18,0,3,0,0,0,2,151197
13,17,0,3,0,0,0,1,151198
13,18,0,1,2012,0,0,3,151199
27,20,0,1,2011,0,0,2,151200
13,17,0,2,0,1,0,3,151201
16,17,0,2,0,1,0,3,151202
6,15,0,3,0,0,0,3,151203
6,15,0,3,0,0,0,3,151204
25,18,0,2,0,1,0,3,151205
13,37,0,2,0,1,1,3,151206
24,37,1,1,2004,0,0,1,151207
2,18,1,1,2012,0,0,1,151208
6,19,0,1,2012,0,0,2,151209
25,59,0,4,0,0,1,1,151210
6,17,0,3,0,0,0,1,151211
7,20,0,4,0,0,0,3,151212
13,17,0,2,0,1,0,3,151213
4,28,0,1,2008,0,0,3,151214
16,17,0,3,0,0,0,1,151215
25,21,1,1,2010,0,0,1,151216
10,22,1,1,2012,0,0,3,151217
16,19,1,4,0,0,0,1,151218
25,19,0,1,2012,0,0,1,151219
15,18,1,1,2011,0,0,1,151220
9,39,0,1,2007,0,1,1,151221
10,18,1,2,0,1,0,1,151222
10,20,0,1,2011,0,0,3,151223
25,20,0,1,2010,0,1,1,151224
26,28,1,1,2004,0,0,3,151225
13,30,0,3,0,0,1,3,151226
5,25,0,1,2008,0,0,1,151227
4,17,0,2,0,1,0,1,151228
19,17,0,3,0,0,0,2,151229
14,31,0,4,0,0,0,3,151230
17,28,1,1,2005,0,0,2,151231
25,18,0,2,0,1,0,3,151232
13,18,1,3,0,0,0,2,151233
18,18,1,1,2012,0,0,3,151234
5,18,1,2,0,1,0,2,151235
5,21,0,1,2012,0,0,3,151236
9,20,1,1,2012,0,0,1,151237
18,18,1,1,2011,0,0,3,151238
12,19,0,4,0,0,1,3,151239
21,18,1,1,2012,0,0,1,151240
6,18,0,1,2012,0,0,3,151241
10,18,0,3,0,0,0,3,151242
25,18,1,1,2012,0,0,1,151243
19,54,0,1,2004,0,3,1,151244
22,16,0,2,0,1,0,1,151245
5,28,1,2,0,1,1,2,151246
9,22,1,1,2012,0,0,2,151247
6,42,0,3,0,0,1,3,151248
18,17,1,2,0,2,0,3,151249
9,18,1,2,0,1,0,3,151250
7,22,1,1,2009,0,0,2,151251
25,17,0,2,0,1,0,3,151252
6,16,1,3,0,0,0,3,151253
15,38,0,1,2004,0,1,2,151254
16,22,0,1,2009,0,0,1,151255
25,18,0,2,0,1,0,1,151256
15,22,0,1,2009,0,0,3,151257
4,33,1,1,2010,0,0,5,151258
6,16,0,3,0,0,0,3,151259
5,24,0,1,2008,0,0,1,151260
5,24,1,1,2008,0,0,1,151261
14,24,0,2,0,1,0,3,151262
13,29,0,1,2004,0,0,2,151263
14,27,1,1,2006,0,0,3,151264
4,17,0,3,0,0,0,3,151265
19,19,0,1,2012,0,0,3,151266
25,16,0,3,0,0,0,1,151267
14,17,1,1,2012,0,0,3,151268
14,21,1,1,2009,0,0,0,151269
6,18,0,1,2012,0,0,3,151270
16,17,1,2,0,1,0,1,151271
2,17,0,3,0,0,0,0,151272
19,17,1,2,0,2,0,3,151273
13,16,0,3,0,0,0,1,151274
25,16,0,3,0,0,0,2,151275
21,25,1,4,0,0,1,3,151276
25,16,0,3,0,0,0,1,151277
14,15,1,3,0,0,0,1,151278
13,17,1,2,0,1,0,3,151279
16,17,0,2,0,1,0,3,151280
25,21,0,1,2009,0,0,3,151281
4,31,1,4,0,0,0,0,151282
4,18,1,2,0,1,0,3,151283
22,39,1,3,0,0,1,3,151284
13,18,0,1,2012,0,0,2,151285
5,18,1,2,0,1,0,3,151286
16,18,0,1,2012,0,0,1,151287
11,17,0,2,0,1,0,3,151288
13,19,0,1,2012,0,0,1,151289
6,16,1,3,0,0,0,3,151290
16,27,1,4,0,0,1,1,151291
9,19,0,1,2011,0,0,2,151292
19,18,0,1,2012,0,0,3,151293
25,27,0,1,2009,0,0,1,151294
14,24,0,3,0,0,0,3,151295
16,18,0,1,2012,0,0,1,151296
4,19,0,2,0,1,0,3,151297
25,18,1,1,2012,0,0,1,151298
2,19,1,1,2011,0,0,3,151299
11,18,1,3,0,0,0,2,151300
13,23,0,1,2007,0,0,1,151301
19,18,1,2,0,1,0,2,151302
16,25,1,3,0,0,0,3,151303
6,16,1,3,0,0,0,1,151304
16,17,0,2,0,2,0,0,151305
27,18,0,2,0,1,0,1,151306
5,39,1,1,2004,0,1,2,151307
18,16,0,3,0,0,0,3,151308
6,18,0,2,0,1,0,3,151309
21,20,1,4,0,0,0,1,151310
16,18,1,2,0,1,0,3,151311
25,18,1,2,0,2,0,1,151312
20,19,0,1,2011,0,0,1,151313
9,16,0,3,0,0,0,3,151314
19,20,1,1,2011,0,0,1,151315
5,20,0,1,2011,0,0,1,151316
14,17,0,2,0,1,0,3,151317
2,17,1,2,0,2,0,1,151318
16,38,0,4,0,0,1,1,151319
19,51,1,1,2010,0,0,2,151320
4,29,0,1,2004,0,0,3,151321
25,17,0,3,0,0,0,1,151322
14,20,0,1,2010,0,0,1,151323
6,21,0,1,2010,0,0,3,151324
6,25,0,1,2008,0,1,3,151325
23,18,0,1,2012,0,0,3,151326
19,17,0,1,2012,0,0,3,151327
13,16,1,3,0,0,0,1,151328
13,20,0,4,0,0,0,1,151329
18,21,1,1,2012,0,0,3,151330
13,18,1,2,0,1,0,3,151331
11,17,0,2,0,1,0,3,151332
19,19,0,1,2012,0,0,4,151333
4,35,0,1,2004,0,0,3,151334
6,16,1,3,0,0,0,5,151335
13,17,0,3,0,0,0,1,151336
19,17,1,3,0,0,0,1,151337
25,18,1,2,0,1,0,1,151338
20,17,1,2,0,2,0,1,151339
13,25,1,1,2007,0,0,3,151340
14,17,0,3,0,0,0,3,151341
21,16,0,3,0,0,0,1,151342
13,16,0,3,0,0,0,3,151343
2,22,1,4,0,0,0,3,151344
17,18,0,2,0,1,0,1,151345
16,31,0,2,0,1,1,1,151346
25,29,1,1,2004,0,1,3,151347
25,16,0,3,0,0,0,1,151348
6,30,0,1,2004,0,0,1,151349
7,21,0,1,2009,0,0,1,151350
6,18,0,2,0,2,0,1,151351
23,21,0,1,2010,0,0,3,151352
14,17,0,3,0,0,0,3,151353
16,18,1,4,0,0,0,1,151354
5,17,1,2,0,1,0,3,151355
20,20,0,2,0,1,0,2,151356
8,25,0,1,2004,0,0,2,151357
21,20,1,2,0,2,0,1,151358
11,20,1,2,0,1,0,1,151359
13,18,0,1,2012,0,0,1,151360
5,17,0,3,0,0,0,3,151361
16,19,0,1,2011,0,0,1,151362
6,19,0,1,2011,0,0,3,151363
24,17,1,2,0,1,0,1,151364
13,18,1,1,2012,0,0,3,151365
16,18,1,2,0,1,0,3,151366
11,27,1,1,2004,0,1,3,151367
19,50,0,1,2005,0,0,1,151368
15,14,0,3,0,0,0,2,151369
21,18,0,1,2012,0,0,1,151370
25,16,1,3,0,0,0,1,151371
25,32,0,1,2012,0,1,1,151372
9,15,0,3,0,0,0,1,151373
17,19,1,2,0,1,0,0,151374
17,17,0,2,0,2,0,0,151375
13,18,1,1,2012,0,0,3,151376
19,31,0,1,2004,0,1,1,151377
21,19,1,2,0,2,0,1,151378
6,19,0,1,2011,0,0,3,151379
5,18,1,2,0,1,0,3,151380
11,31,0,4,0,0,0,3,151381
25,19,0,2,0,2,0,1,151382
15,19,1,2,0,1,0,5,151383
10,21,0,1,2011,0,0,3,151384
8,20,0,2,0,1,0,3,151385
17,17,0,3,0,0,0,3,151386
13,21,1,1,2009,0,0,2,151387
25,38,1,4,0,0,1,1,151388
21,17,0,2,0,1,0,1,151389
17,25,0,1,2007,0,0,3,151390
4,20,0,1,2012,0,0,3,151391
13,18,0,2,0,1,0,1,151392
25,21,1,1,2009,0,0,3,151393
17,18,1,2,0,1,0,3,151394
24,18,0,2,0,1,0,1,151395
14,19,0,2,0,1,0,1,151396
5,50,1,1,2004,0,0,3,151397
19,44,0,1,2004,0,0,3,151398
15,47,0,4,0,0,1,3,151399
25,27,1,1,2007,0,0,3,151400
10,20,1,1,2011,0,0,2,151401
25,35,1,1,2004,0,1,3,151402
19,20,1,1,2012,0,0,1,151403
25,17,1,2,0,1,0,1,151404
11,18,0,1,2012,0,0,1,151405
21,17,1,2,0,2,0,1,151406
